Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
hsa-miR-638	miRBase	508	-0.011464273749895735	0.931232810028412	0.7761750826150273	0.946743423138077	down	1298,  2876,  3292,  4312,  4322,  5047,  5436,  5646,  6407,  6700,  7047,  7053,  9400,  9427,  10407,  11045,  11318,  23373,  23539,  23646,  25789,  29888,  50700,  51154,  51548,  51657,  55716,  55897,  57716,  63827,  64175,  79005,  79906,  80863,  84310,  84891,  130120,  148979,  222659,  283234,  349136
mmu-miR-696	miRBase	420	-0.01251923925595339	0.9251474343667337	0.7772239730494633	0.946743423138077	down	790,  939,  1118,  1580,  2052,  3046,  3164,  3884,  4224,  4358,  4477,  5624,  6768,  7270,  8600,  10350,  10771,  22901,  26260,  51693,  55425,  55662,  60343,  79959,  79971,  80097,  83715,  91431,  121355,  122664,  124093,  157807,  165904
Adenosine monophosphate	Drug Bank	20	-0.05474249766077648	0.711625727580269	0.779964829055048	0.9663987533209166	down	
hsa-miR-505	miRBase	511	-0.011218342109324759	0.9326571653611795	0.7802022881299944	0.946743423138077	down	515,  740,  963,  1109,  1358,  2939,  3918,  4117,  4303,  4843,  5314,  5376,  5475,  5624,  6756,  7163,  7753,  8241,  9283,  9785,  9859,  10407,  11318,  23187,  23632,  25788,  50514,  51561,  79573,  80201,  84641,  90362,  114771,  124923,  148870,  151516,  205147,  220296,  280658,  283234
hsa-miR-92b	miRBase	365	-0.013045710991182013	0.9221254689949189	0.7831092665167183	0.946743423138077	down	356,  759,  1198,  2694,  3439,  3447,  3777,  4319,  5365,  6700,  7050,  9828,  10579,  55716,  57038,  57716,  60313,  64132,  79020,  79648,  84071,  84676,  84734,  85438,  90362,  221223,  286343,  375307
mmu-miR-709	miRBase	401	-0.012435753853957277	0.9256275522749515	0.7834500725832725	0.946743423138077	down	56,  417,  486,  710,  1081,  3053,  3292,  3851,  3884,  3990,  4815,  5047,  5068,  5284,  5333,  7392,  9283,  10407,  10498,  10626,  23539,  23646,  51657,  57716,  63827,  84795,  92579,  114132,  115352,  135927,  319101,  407977
hsa-miR-629	miRBase	411	-0.012148315458422125	0.9272824941747171	0.7857990340185309	0.946743423138077	down	611,  831,  1311,  1436,  2207,  3046,  3671,  3713,  5169,  6094,  6768,  7169,  7775,  8326,  8625,  11318,  23165,  25789,  27097,  29072,  29765,  29888,  51561,  55094,  57094,  84936,  146434,  246329,  349136,  353140,  375307
Staurosporine	Drug Bank	11	-0.07228030733604532	0.6381424253489352	0.7874360212244506	0.9663987533209166	down	2932
mmu-miR-466	miRBase	571	0.010039687656301591	1.0643802705635308	0.7886254705266326	0.946743423138077	up	339,  722,  1580,  1946,  2000,  2196,  2835,  3381,  3556,  3624,  3990,  4322,  5078,  5375,  5475,  5939,  6696,  6768,  8237,  8942,  9044,  10157,  10505,  23562,  26278,  50700,  51504,  54726,  55425,  55466,  55662,  57716,  64222,  79084,  79753,  79774,  112744,  122011,  129401,  136263,  148738,  221391,  282617,  283294,  286343,  353132,  407977
hsa-miR-622	miRBase	472	-0.011197115812290897	0.9327802031903442	0.7886477668685953	0.946743423138077	down	652,  710,  1436,  1440,  1580,  2444,  2853,  3158,  3918,  6403,  7050,  7869,  8326,  8600,  9427,  9751,  10283,  54856,  55094,  55897,  55998,  64222,  65989,  84230,  84648,  84936,  121355,  122665,  124912,  165530,  202865,  221393,  319101,  349136,  353145
hsa-miR-302a	miRBase	638	0.009474422272494362	1.0606477658982931	0.789748424136054	0.946743423138077	up	326,  486,  667,  686,  727,  1081,  1232,  2252,  2835,  3292,  3293,  3567,  3596,  3851,  4117,  4815,  5001,  6519,  6894,  6940,  8431,  8483,  9581,  9712,  9918,  10771,  10894,  23187,  29765,  29855,  51666,  55340,  55796,  56547,  63895,  64175,  64425,  80255,  84292,  84648,  84707,  84946,  85438,  115294,  115330,  129807,  163479,  171558,  220042,  319100,  353145
hsa-miR-644	miRBase	513	0.010449532573378642	1.0670947297286852	0.7908749052904134	0.946743423138077	up	477,  686,  939,  1116,  1236,  1314,  1473,  3195,  4007,  4303,  4322,  4982,  5436,  5449,  6361,  6403,  6618,  6700,  7106,  8431,  8747,  8942,  9427,  10362,  10626,  23408,  27091,  27237,  50624,  51548,  54726,  64425,  79701,  79774,  80834,  84279,  84641,  89886,  117579,  127495,  129401,  171558
mmu-miR-434-3p	miRBase	441	-0.011229036226221279	0.9325951832630383	0.794760130511941	0.946743423138077	down	356,  744,  1803,  2694,  3442,  3446,  3777,  3784,  4007,  6768,  8237,  8707,  8942,  9194,  9491,  10738,  10979,  11012,  11318,  25788,  51504,  55094,  56547,  79648,  84279,  91894,  154075,  222826,  342574,  353132
hsa-miR-520f	miRBase	722	-0.008783075536484655	0.946879561984966	0.7962222209524396	0.946743423138077	down	416,  727,  1974,  2835,  4007,  4117,  4238,  5354,  5365,  5774,  6364,  6519,  7276,  8483,  9113,  9414,  10089,  10283,  10677,  10738,  22807,  27334,  29103,  29765,  51703,  55340,  55716,  55796,  55998,  56547,  57179,  63827,  63895,  64902,  79089,  80255,  84071,  84648,  84946,  115294,  127495,  129807,  145501,  161003,  163778,  222826,  254778,  256369,  353145,  407977
hsa-miR-526b	miRBase	532	0.00998196550791222	1.0639985239821215	0.7966637292818322	0.946743423138077	up	72,  312,  495,  570,  672,  759,  939,  1562,  2661,  2876,  3053,  3158,  3292,  3950,  4312,  4752,  4908,  5475,  6611,  6894,  7047,  8241,  8431,  8660,  9971,  10283,  10478,  10579,  23632,  25790,  25959,  27237,  49860,  51534,  55285,  57094,  57468,  64425,  80831,  81501,  84679,  84936,  124923,  129807,  140890,  165530,  200634,  219844,  220042,  286006,  319101,  374407
hsa-miR-507	miRBase	479	0.01047802252762248	1.0672836797393197	0.7969632057456195	0.946743423138077	up	652,  939,  952,  1670,  2694,  3445,  3446,  3758,  4117,  5222,  5342,  5365,  5705,  6354,  7270,  8707,  8747,  8842,  9134,  9934,  10283,  10579,  10738,  10993,  26037,  51514,  55285,  56287,  57047,  64232,  78987,  83715,  84734,  115352,  129804,  155465,  196472,  221223
hsa-miR-577	miRBase	367	0.011830016214916084	1.0762888940249564	0.7982180148311353	0.946743423138077	up	258,  1109,  2191,  3439,  3445,  3447,  3567,  4114,  5169,  5876,  6696,  8942,  8943,  9068,  9113,  9194,  9837,  10798,  49860,  51106,  55285,  55425,  55897,  84930,  115352,  146779,  148581,  199974,  220042
hsa-miR-519e	miRBase	652	0.00894155753724357	1.0571411918573141	0.7993919909132104	0.946743423138077	up	683,  686,  727,  1270,  1308,  1650,  1856,  2196,  2774,  2820,  3003,  3792,  3906,  4007,  4117,  4224,  4815,  5284,  5573,  5774,  5925,  7276,  7392,  8600,  8634,  9313,  9409,  9712,  10803,  11138,  50939,  51561,  54726,  55897,  57037,  64425,  79092,  80319,  80896,  81558,  84648,  84936,  84946,  85438,  171558,  196472,  256369,  286006,  338323,  353145
hsa-miR-135a	miRBase	617	0.009093927793459704	1.058142695602403	0.801183967880885	0.946743423138077	up	301,  825,  2191,  2444,  3158,  3624,  3713,  3950,  4908,  4982,  5001,  5169,  5365,  6296,  6354,  6554,  6567,  6670,  6718,  7363,  8318,  8431,  9113,  10157,  10350,  10363,  10720,  10979,  11272,  11318,  29072,  54752,  55286,  55716,  57716,  64222,  64425,  64902,  79774,  80201,  81501,  84916,  89886,  90634,  117286,  124912,  126969,  127495,  146802,  147323,  148979,  157753,  202865,  220042,  353132
hsa-miR-633	miRBase	406	-0.01128532792130933	0.9322689897810561	0.8016972983386255	0.946743423138077	down	258,  722,  1301,  3158,  3283,  4211,  4319,  4908,  5047,  5055,  6296,  6779,  7270,  8237,  9633,  9859,  9897,  23582,  23626,  26133,  51705,  55425,  80255,  84679,  84693,  84707,  146802,  220042,  221395,  222826,  339976
hsa-miR-518b	miRBase	681	-0.008659900749564214	0.94760465970912	0.80437703701625	0.946743423138077	down	407,  416,  417,  486,  710,  722,  1232,  1580,  2036,  2191,  2939,  3292,  3445,  3467,  4312,  5001,  5027,  5159,  5475,  5521,  5624,  7141,  8842,  9113,  9325,  10876,  10934,  10993,  11093,  26164,  51548,  54726,  55080,  55998,  56654,  56942,  64425,  65989,  79092,  83723,  84648,  84930,  90529,  115330,  117579,  129401,  129807,  165918,  280658,  285754,  339896,  353145,  375307
hsa-miR-515-3p	miRBase	566	0.009285283468590378	1.0594017879633455	0.8050971653081714	0.946743423138077	up	258,  416,  740,  1109,  1580,  3446,  4007,  4117,  4224,  4358,  4815,  5365,  5521,  5774,  7047,  7276,  8416,  8722,  8842,  9968,  11318,  50939,  51106,  51534,  51561,  54952,  55055,  55897,  57037,  63895,  79005,  84279,  84648,  84916,  84946,  89886,  123904,  222826,  253982,  256369,  283294,  349136,  353145
hsa-miR-610	miRBase	436	0.010491282552347771	1.0673716337895716	0.8055421308290649	0.946743423138077	up	56,  686,  790,  952,  1081,  1588,  2567,  2829,  3442,  3626,  4312,  6700,  7047,  7388,  8106,  8431,  8840,  9896,  9897,  10149,  10335,  10363,  10443,  11006,  11012,  11081,  29930,  49860,  51280,  51666,  55796,  84071,  91543,  126969,  139596,  155465,  221223,  338323,  388646
hsa-miR-519c	miRBase	789	-0.007934715616165001	0.9518849066009608	0.8076663163658739	0.946743423138077	down	312,  356,  416,  683,  686,  727,  952,  1203,  2191,  2971,  2984,  3003,  3624,  3626,  3744,  4117,  4168,  4319,  4692,  4752,  6894,  7103,  7141,  7392,  7541,  8106,  8777,  8842,  9068,  9897,  10147,  10157,  10934,  10979,  25788,  25957,  26260,  27097,  51442,  51561,  56654,  56923,  63895,  84071,  84102,  84930,  94134,  140890,  144809,  285754,  286006,  319100,  338323,  353140,  375307
Methotrimeprazine	Drug Bank	11	-0.06448147119109748	0.6698328515214651	0.8084997380998284	0.9684400536130598	down	
hsa-miR-518f	miRBase	672	-0.008487317691009678	0.9486215451155872	0.8093566458059329	0.946743423138077	down	52,  326,  407,  486,  672,  710,  722,  1232,  1580,  2191,  2939,  3292,  3381,  3445,  3884,  4312,  5521,  5876,  5925,  8942,  9113,  10771,  10876,  11093,  23673,  25788,  29765,  29855,  54726,  55080,  55289,  55998,  56942,  57062,  64222,  64425,  64902,  79084,  79092,  84648,  84707,  90957,  129401,  165918,  256369,  280658,  353140,  353145,  375307
hsa-miR-542-5p	miRBase	582	0.008946619792034845	1.057174449967957	0.809651104625749	0.946743423138077	up	56,  72,  326,  332,  486,  495,  640,  2173,  3292,  5365,  6527,  6567,  6700,  7161,  8106,  8431,  8747,  9283,  10407,  10566,  11012,  23539,  23562,  23582,  24148,  49860,  50700,  51442,  51504,  51548,  54726,  55205,  55897,  56654,  57716,  79005,  79084,  79906,  80008,  83607,  84310,  90506,  115330,  127579,  161003,  202865,  221223,  286464,  349136
hsa-miR-767-5p	miRBase	423	-0.010437758224521913	0.9371924982660532	0.8125578219353811	0.94682612691649	down	1203,  1293,  1946,  2309,  3158,  3346,  3744,  3918,  4312,  5027,  5078,  6141,  6940,  7270,  8600,  8914,  9134,  27237,  51442,  51693,  55998,  57094,  64175,  79092,  84707,  85417,  91431,  140628,  196472
hsa-miR-647	miRBase	509	-0.00951708718304949	0.9425701176136034	0.8129478159555553	0.94682612691649	down	301,  312,  915,  939,  1118,  1583,  1650,  2172,  2788,  3053,  3292,  3567,  4114,  4146,  4303,  4477,  5068,  5314,  7200,  8743,  9099,  9751,  10407,  10993,  24137,  55716,  63827,  64598,  78987,  79701,  79971,  84271,  85417,  90523,  91977,  92579,  124093,  129804,  130120,  140628,  140880,  148979
Fucose	Drug Bank	24	0.03851658679670384	1.2704427887068073	0.8130114030331861	0.9684400536130598	up	715,  1803,  2205,  6403
hsa-miR-363	miRBase	447	-0.009935645885184327	0.9401215106897135	0.8165892718623835	0.94720198645247	down	356,  652,  680,  1198,  1473,  2312,  3439,  3447,  4319,  5365,  5939,  6700,  7050,  8521,  9828,  9897,  10579,  10599,  23279,  23673,  51263,  55285,  55425,  55716,  57047,  60313,  64132,  64714,  79020,  79648,  84071,  84795,  85438,  90362,  155465,  221223,  280658,  283294,  283298,  286343
hsa-miR-613	miRBase	528	0.00879058243804588	1.056149793161717	0.8213032602706049	0.94720198645247	up	56,  301,  312,  1293,  1580,  1588,  2243,  3293,  3567,  3950,  5521,  5624,  7053,  7106,  8747,  10407,  10599,  10738,  11012,  23533,  25788,  26040,  55285,  55897,  57037,  57047,  79971,  81558,  84734,  89845,  126969,  146802,  148738,  148979,  151516,  220042,  283316,  338323
hsa-miR-30e-5p	miRBase	650	-0.007939706094384626	0.9518553854274638	0.8241209059821138	0.94720198645247	down	727,  1081,  2191,  2207,  3195,  3428,  4908,  5333,  5897,  5917,  7053,  7103,  7270,  10046,  10216,  10350,  23562,  27248,  27334,  50859,  51106,  55218,  55286,  55716,  55796,  56942,  57062,  79092,  79753,  79959,  79971,  83998,  84102,  84946,  89845,  90362,  124923,  126393,  126969,  128346,  129807,  140628,  140890,  155465,  168537,  220042
hsa-miR-485-5p	miRBase	419	-0.0098212243218254	0.9407902548968577	0.8241497490343037	0.94720198645247	down	417,  486,  710,  790,  1109,  1198,  2876,  3990,  4656,  5333,  5968,  7106,  8431,  8625,  9409,  10771,  23582,  23632,  24148,  25790,  25791,  29072,  49860,  51548,  54910,  65989,  79774,  84707,  84795,  115330,  286464,  342574
hsa-miR-539	miRBase	397	0.009880707327452562	1.0633291817124106	0.8247358823042543	0.94720198645247	up	301,  1571,  1588,  1670,  1803,  2173,  4319,  4656,  5701,  6696,  8777,  9934,  10720,  10894,  23165,  23582,  26260,  27237,  27258,  27334,  50837,  51548,  55094,  55285,  55340,  55425,  56287,  57062,  57094,  63928,  65989,  79149,  85438,  90957,  115294,  140856,  199974,  221223,  284366
mmu-miR-694	miRBase	438	-0.009559006173742883	0.9423246005601355	0.825072645008424	0.94720198645247	down	301,  686,  1203,  1232,  1571,  2187,  2694,  2845,  2939,  3442,  3446,  3567,  4168,  4319,  5027,  5774,  6354,  6779,  7270,  8842,  9897,  9968,  10579,  11081,  11104,  24148,  26260,  49860,  51004,  56942,  57094,  60313,  81558,  89845,  90362,  140856,  168850,  342574,  388646
mmu-miR-759	miRBase	491	0.008875086352598946	1.0567045850906442	0.8256889170190107	0.94720198645247	up	728,  1414,  1650,  1670,  2191,  2243,  2444,  2984,  3195,  3567,  3906,  3950,  4114,  4168,  4908,  5225,  6403,  6527,  6696,  7169,  10505,  10880,  11012,  23507,  23582,  26037,  54856,  55340,  55601,  55801,  63895,  64175,  84679,  84946,  85438,  89845,  92579,  136263,  148581,  161003,  220042,  286464
mmu-miR-691	miRBase	546	0.008413167860259935	1.0536755138711733	0.826179586139122	0.94720198645247	up	258,  727,  866,  1081,  1974,  3445,  4908,  5333,  5475,  6779,  7567,  9427,  9622,  10993,  23632,  24137,  26037,  29888,  49860,  55340,  55743,  56547,  64902,  78987,  79442,  79701,  80854,  90139,  129807,  135927,  192666,  205147,  220042,  220296,  374454
hsa-miR-634	miRBase	473	0.00879442046382441	1.0561749845633326	0.830291058777223	0.9491896379250742	up	9,  722,  1109,  2309,  2859,  2876,  3003,  4358,  4815,  5284,  6670,  7869,  9270,  10842,  10934,  23539,  23582,  27237,  51493,  79906,  84310,  84342,  90523,  116986,  129401,  160298,  256369,  283234,  286006
hsa-miR-381	miRBase	466	-0.008925980881967588	0.9460390108689982	0.8314971409456287	0.9491896379250742	down	52,  683,  831,  1301,  1856,  2494,  3003,  3596,  6094,  6165,  6354,  8260,  8600,  8970,  9785,  9968,  11318,  23165,  23279,  23562,  26133,  51666,  57062,  79774,  79971,  81558,  89845,  123879,  137735,  151887,  154075,  319101
hsa-miR-522	miRBase	475	-0.008671574983425063	0.9475359127379203	0.8346976523196534	0.9491896379250742	down	339,  1301,  2036,  2206,  2811,  3164,  3195,  3442,  3446,  3906,  4225,  4973,  5001,  6407,  7103,  7388,  8318,  8856,  8914,  9897,  9934,  11138,  11318,  25852,  26260,  29930,  50814,  50939,  51263,  51561,  55205,  55285,  56287,  63895,  91942,  126969,  342574,  353140
hsa-miR-199a	miRBase	555	0.007922234581540809	1.0504656932105252	0.8349717482999873	0.9491896379250742	up	1109,  1236,  1401,  1473,  2036,  3596,  3792,  3851,  4303,  5001,  5545,  5917,  6519,  6768,  7169,  7869,  8722,  9079,  9427,  9710,  9968,  10507,  11138,  23539,  23646,  27440,  29765,  50939,  54856,  55340,  57062,  63827,  78987,  79774,  80201,  80831,  83549,  90523,  92579,  117579,  126969,  129807,  165904,  220042,  220082,  253982,  346673
hsa-miR-369-3p	miRBase	532	-0.008042024157542554	0.9512503247083588	0.8379641901116073	0.9491896379250742	down	339,  585,  963,  1301,  1803,  2173,  2444,  2796,  3851,  4211,  4319,  4481,  5784,  9897,  29072,  51504,  51561,  51705,  55285,  55425,  56914,  60592,  64232,  79020,  79648,  79971,  80255,  84071,  84795,  84930,  84946,  117285,  130827,  136263,  137735,  286343,  339976,  388646,  400120
hsa-miR-550	miRBase	413	0.008936986868424784	1.0571111642776014	0.8383430914069061	0.9491896379250742	up	326,  417,  939,  1081,  1401,  1406,  4114,  4303,  4815,  6094,  6513,  7775,  8483,  8600,  9099,  9427,  9581,  9897,  10599,  10677,  11104,  29072,  51442,  51548,  54856,  57062,  64425,  65989,  79020,  80863,  84071,  84292,  115294,  122769,  125875,  134553,  148738,  348094,  400823
hsa-miR-331	miRBase	499	-0.008229216905954118	0.9501443505078961	0.8392324055930382	0.9491896379250742	down	1118,  1232,  1583,  1999,  2172,  2678,  2859,  5148,  5222,  6361,  8106,  9099,  9414,  9622,  23373,  23646,  25790,  27237,  29798,  29844,  51548,  54856,  55080,  64132,  64175,  79092,  80896,  83733,  84292,  89886,  90506,  148979,  246329,  256472,  349136,  375307
hsa-miR-302d	miRBase	588	-0.007520658918177676	0.9543374510364623	0.8409091939444926	0.9492571093181099	down	326,  667,  727,  1081,  2331,  2835,  3292,  3293,  3567,  3596,  3769,  3851,  3906,  4133,  4211,  4815,  6519,  6940,  7103,  8431,  8483,  9712,  9918,  10771,  29765,  55205,  55340,  55796,  56547,  64175,  64425,  80255,  81558,  84071,  84292,  84648,  84707,  84946,  85438,  115294,  115330,  129807,  163479,  171558,  220042,  319100,  353145
hsa-miR-592	miRBase	460	0.008188728801591756	1.0522068709006236	0.8439818003241479	0.9499791756223157	up	312,  652,  683,  728,  759,  1081,  1232,  1650,  2939,  3195,  3567,  3713,  4117,  5897,  5917,  6094,  6779,  9068,  9465,  9622,  9828,  10216,  23582,  25788,  50514,  55218,  79149,  79648,  85438,  94134,  136541,  140881,  140890,  148738,  171558,  220082,  222826,  256369
L-Ornithine	Drug Bank	11	0.04666542873218966	1.33643731256157	0.8440248424508542	0.9840097035416281	up	2628,  83884
hsa-miR-182	miRBase	552	-0.007560738420282375	0.9540997757937757	0.8447855701445466	0.9499791756223157	down	312,  963,  1588,  1601,  2661,  3283,  3596,  3694,  4117,  4238,  4908,  5001,  5055,  5475,  6756,  7045,  7169,  7363,  8341,  8483,  8600,  9068,  9270,  9712,  9918,  10157,  10283,  10720,  10738,  23582,  23626,  29103,  55156,  79868,  84102,  90362,  90523,  93190,  131831,  140890,  165530,  219844,  221395,  339896
hsa-miR-30c	miRBase	643	0.006854116792337407	1.0435158636059219	0.8468060488802773	0.950430498456449	up	727,  1081,  1244,  1580,  2191,  2207,  2267,  3195,  3428,  4908,  4921,  5624,  5897,  7053,  7103,  7270,  8106,  9635,  10216,  10350,  10478,  23562,  27248,  27334,  29974,  51705,  55218,  55286,  55716,  55796,  56942,  57062,  64222,  79753,  79959,  79971,  84102,  84946,  89845,  90362,  123879,  124923,  125875,  126393,  126969,  129807,  140628,  155465,  165918,  220042,  283298,  337977,  339896,  349136
hsa-miR-199b	miRBase	560	0.007195867652275835	1.0457344875085357	0.849365897313194	0.9514843162649711	up	1109,  1236,  1473,  2036,  2845,  3596,  3792,  3851,  4303,  5545,  5917,  5925,  6519,  6768,  7169,  7869,  8722,  9079,  9427,  9581,  9968,  10507,  11138,  23539,  29765,  50939,  54842,  54856,  55340,  57062,  63827,  78987,  79774,  80831,  83549,  83998,  85438,  90523,  92579,  126969,  129807,  140881,  165904,  220042,  253982,  283294
mmu-miR-698	miRBase	445	0.007812843169838856	1.0497518033175441	0.8534412792776342	0.952798593373391	up	326,  356,  1236,  1311,  1580,  3567,  4115,  4752,  6094,  8431,  8521,  8660,  10283,  10317,  10842,  23533,  23582,  23632,  26164,  27097,  51561,  54726,  55601,  55867,  56729,  79089,  79701,  79948,  84071,  84648,  84666,  161003,  171558,  283234,  353145
hsa-miR-603	miRBase	440	-0.007864418467476951	0.9523008466758062	0.8551869025194303	0.952798593373391	down	161,  585,  623,  686,  1311,  3053,  3713,  3758,  4224,  4303,  5015,  5148,  6605,  6768,  7541,  8600,  8677,  8743,  9491,  9581,  9837,  27334,  50514,  54951,  55425,  57037,  57062,  80201,  84071,  90990,  114836,  125875,  128346,  140890,  158521,  219844,  283234
hsa-miR-130b	miRBase	601	0.006585333900421459	1.0417742502095324	0.8573963810222145	0.952798593373391	up	686,  727,  831,  1650,  2036,  2835,  3003,  4319,  4322,  5365,  6407,  6696,  6894,  7050,  7169,  8326,  8777,  9427,  9897,  9918,  10443,  10498,  10579,  10599,  10677,  11045,  11104,  11318,  23582,  23673,  26260,  51106,  56923,  57062,  79020,  79959,  79971,  84930,  122042,  124923,  154075,  221395,  285754,  286006,  353140
hsa-miR-425-3p	miRBase	562	0.006735250660735595	1.0427452963803665	0.8587187088530224	0.952798593373391	up	56,  727,  790,  1406,  2052,  2186,  2661,  2694,  2984,  3164,  3906,  4656,  4752,  6407,  6554,  8260,  8747,  9099,  10507,  10771,  10876,  11341,  23373,  23385,  23581,  23582,  51504,  51693,  55897,  63827,  79701,  83445,  84292,  84310,  84666,  84936,  117286,  124912,  124923,  147179,  149095,  220042,  221395,  280658,  353140,  374877,  375307
hsa-miR-568	miRBase	468	0.0072719370521863	1.0462289664790454	0.8602214365348783	0.952798593373391	up	744,  952,  1232,  1293,  1297,  2205,  2661,  3713,  3769,  4238,  4908,  5078,  5876,  5897,  6670,  7270,  8237,  8431,  8814,  9044,  9113,  9194,  9968,  10216,  10738,  23562,  23626,  26515,  27329,  55094,  55425,  79573,  84946,  90523,  130120,  148581,  286464
hsa-miR-151	miRBase	468	0.007225059260739752	1.0459242160190256	0.8611187523716588	0.952798593373391	up	52,  301,  326,  585,  722,  1081,  1203,  1580,  3428,  4752,  5436,  6696,  7053,  9350,  9633,  10087,  10599,  24137,  29930,  51263,  51442,  51666,  54752,  64425,  80201,  80255,  80863,  81501,  83998,  84102,  84930,  85438,  127579,  163479,  168391,  192666,  200909,  254778,  283234,  374955
hsa-miR-27b	miRBase	559	0.006599594367803938	1.041866579685225	0.8619012829323179	0.952798593373391	up	356,  686,  722,  1440,  1856,  2661,  3195,  3292,  3439,  3445,  3447,  3671,  3769,  3884,  5001,  5015,  5365,  5917,  6296,  6354,  6768,  6894,  8732,  8942,  9427,  11104,  26260,  27248,  51430,  55716,  56923,  64714,  79959,  80834,  84707,  92579,  117286,  124923,  130752,  148581,  157753,  163479,  168537,  283234,  286464
hsa-miR-189	miRBase	505	0.006689678441853698	1.0424500186709635	0.8666188044670597	0.9562128538010602	up	744,  1580,  2267,  2859,  4312,  4477,  4815,  5050,  5055,  5159,  7368,  8431,  9038,  9313,  10317,  10407,  10443,  10738,  23646,  27237,  27440,  51666,  55897,  57003,  57829,  63827,  79005,  83733,  84071,  84648,  85438,  89845,  131831,  154075,  221391,  353145,  353345
rno-miR-333	miRBase	469	-0.006802956208045657	0.9586035329391515	0.8705456696596304	0.9587435423831202	down	952,  1081,  1314,  1436,  2207,  2328,  2796,  3273,  3428,  3439,  3442,  3447,  5148,  5436,  5624,  6618,  6779,  7270,  7775,  9710,  9918,  10443,  10566,  10993,  50700,  51284,  51666,  51705,  54752,  57047,  65989,  79005,  79020,  81888,  83445,  84279,  89869,  92579,  121355,  126969,  146802,  151887,  164237,  165904,  168537
Simvastatin	Drug Bank	22	-0.02874270651691537	0.8364197850560845	0.8746529137645056	0.9840097035416281	down	183
hsa-miR-7	miRBase	556	0.005916465356322768	1.0374528367315434	0.8764596128621931	0.9634490500938339	up	686,  963,  1118,  1232,  1314,  1401,  3623,  3784,  4253,  5055,  5449,  5475,  6554,  9099,  9194,  10350,  10720,  23369,  51454,  54752,  55425,  55998,  56914,  57038,  60343,  64579,  79020,  79089,  79149,  80319,  80831,  80896,  81501,  84071,  84279,  84648,  126969,  130120,  131831,  140628,  148979,  192666,  200909,  219844,  220042,  353132,  353140
hsa-miR-204	miRBase	439	-0.006482496762704619	0.960514522768003	0.880414024665334	0.9649095573772121	down	326,  727,  1308,  1580,  2191,  2206,  2207,  2661,  2859,  3624,  3713,  4303,  5624,  6094,  6361,  6407,  8722,  9785,  11318,  23562,  23582,  27097,  50859,  51561,  54842,  55716,  57037,  64714,  79005,  79149,  79701,  83723,  84279,  84734,  202865
mmu-miR-291b-5p	miRBase	606	0.005464187941896471	1.0345409343522871	0.8811201328583911	0.9649095573772121	up	301,  416,  623,  1293,  1429,  1650,  2052,  2187,  2444,  2678,  3586,  3906,  3950,  4117,  4225,  6407,  6582,  9635,  10223,  10507,  23408,  25788,  55601,  55897,  55998,  56914,  79020,  79701,  81558,  83884,  84816,  84946,  85417,  85438,  89910,  115294,  121355,  122042,  127495,  154075,  165530,  202865,  222659,  349236,  374407,  407977
hsa-miR-564	miRBase	462	0.006136020063579749	1.0388693517435568	0.8827196461866489	0.9649095573772121	up	486,  640,  1856,  2242,  3851,  5365,  6364,  8237,  9099,  10283,  11093,  23165,  23539,  25789,  27237,  50939,  55584,  57047,  63827,  64714,  79906,  81285,  117166,  124093,  129807,  171558,  220042,  256369
Reteplase	Drug Bank	15	0.03025576188966531	1.2068669485567807	0.8838475312109827	0.9840097035416281	up	2243,  5055
mmu-miR-467b	miRBase	560	0.0052831811298818514	1.0333778476180508	0.8892740778576211	0.9686250644211444	up	683,  722,  1270,  1308,  1580,  3381,  3446,  3556,  3624,  4319,  4322,  5376,  5475,  5688,  6354,  6527,  6627,  6696,  7103,  7141,  8237,  8600,  9068,  9414,  9897,  9971,  10979,  29072,  50514,  50700,  51504,  51666,  54726,  55285,  55425,  79739,  79753,  90957,  91431,  91942,  112744,  122769,  148581,  168537,  199974,  283316,  353132,  387119
hsa-miR-17-3p	miRBase	532	-0.005443908482564371	0.9667341364895701	0.8896630617798265	0.9686250644211444	down	939,  963,  1081,  2187,  2971,  3053,  3346,  3567,  3884,  4007,  5244,  5333,  6779,  7161,  8856,  9068,  9409,  10350,  10647,  23632,  25789,  29785,  54752,  55425,  57062,  84279,  90523,  124923,  128346,  129807,  140880,  146802,  148738,  148979,  151887,  154075,  283234,  286464,  353140,  353345,  388646
hsa-miR-573	miRBase	504	-0.005496032545636236	0.9664210324117597	0.891459831069905	0.9686250644211444	down	727,  790,  939,  952,  1081,  1232,  2327,  2328,  2694,  3003,  3293,  3442,  3851,  4224,  5068,  5449,  6779,  9427,  9971,  11045,  27440,  29072,  55218,  56654,  56986,  57829,  79774,  79815,  79948,  84666,  84946,  91584,  112744,  117608,  127247,  130120,  155465,  163479,  220042,  253982
hsa-miR-185	miRBase	534	0.005129025971498956	1.0323883313413766	0.8949056987269618	0.9686250644211444	up	56,  258,  585,  735,  911,  1232,  1670,  2971,  3273,  3884,  3950,  3990,  4908,  5225,  5449,  5624,  6700,  6756,  7169,  7429,  8237,  9633,  9837,  9971,  10157,  23582,  23632,  23646,  27440,  51548,  57062,  57716,  60401,  81501,  83998,  89886,  90957,  92579,  115352,  130120,  135927,  163778,  200634,  280658,  342574,  353140,  353288,  407977
