EntrezID	p.value	HPV+/HPV-
NA	0.075857088	-1.23
414919	0.075864965	1.76
81786	0.075897558	2.58
90060	0.075916107	1.37
3291	0.075922694	2.73
2784	0.075938261	-1.54
285754	0.075978133	-1.25
26470	0.075996232	-2.89
400084	0.076019569	-1.27
NA	0.076029773	1.69
NA	0.076041615	-1.50
114991	0.07607112	1.95
57801	0.0760763	4.04
NA	0.076144674	1.20
56853	0.076163706	-1.30
347	0.076175655	1.28
29035	0.076189165	-1.71
NA	0.076194984	-1.66
23504	0.076196086	1.16
NA	0.076198589	1.22
3690	0.076209787	-1.46
NA	0.076210757	1.31
NA	0.076228361	-1.14
NA	0.076233847	-1.67
64093	0.076236515	-1.38
3488	0.076274132	-2.18
439914	0.076298839	-1.19
401312	0.076320032	1.22
969	0.076329395	-1.25
64798	0.076364543	-1.17
389337	0.076377736	4.74
646627	0.076386921	-1.49
9414	0.076418223	1.71
731789	0.076430092	1.24
441150	0.076478342	-1.88
5616	0.076482105	1.39
253982	0.076482801	-5.05
5099	0.076498181	5.17
100130933	0.076506748	1.26
NA	0.076524573	1.24
221656	0.076536042	2.53
858	0.076550258	2.08
3177	0.076555843	4.82
NA	0.076556422	1.27
130340	0.076566744	2.99
10103	0.076578616	14.32
51118	0.076603362	-1.15
NA	0.076630115	1.52
9223	0.07663113	-1.22
5753	0.076675282	5.28
3920	0.076679573	-2.24
10914	0.076778513	1.78
8553	0.076790744	-1.56
2145	0.076799763	1.47
10257	0.076804043	2.07
25817	0.076807098	-1.15
79957	0.07682369	-1.82
29919	0.076834511	1.25
2999	0.076847287	-1.25
NA	0.076847617	-1.20
114885	0.076852233	-1.94
119369	0.076854823	1.14
6167	0.076866963	2.63
NA	0.076928584	-1.41
23231	0.076956349	2.13
3009	0.07697562	-1.29
65084	0.07700483	1.81
NA	0.077023874	-1.36
8398	0.077094601	-1.43
9663	0.077105443	-2.02
55036	0.077134575	-1.36
169200	0.0771352	2.70
84188	0.077149684	1.86
51364	0.077155432	-1.48
53637	0.077171753	3.54
79670	0.077216352	-1.40
94023	0.077239384	-1.19
NA	0.077276262	-1.36
55160	0.077286152	1.42
50628	0.077304251	2.09
8828	0.077327068	-1.58
NA	0.077342661	-1.13
NA	0.077346272	-1.21
6125	0.077372599	-1.19
55823	0.077383588	-1.77
8562	0.077390806	2.04
9255	0.077437106	1.86
4958	0.07748381	1.28
NA	0.077488134	-1.28
6309	0.077507812	-1.17
26140	0.077534141	-1.36
NA	0.077559575	1.15
NA	0.07759075	1.94
3920	0.077605955	-1.89
NA	0.077608682	1.25
51116	0.077633364	1.81
2635	0.077641771	2.76
54805	0.077664619	-2.25
84864	0.077697834	-1.57
7518	0.077700913	1.75
347344	0.077715713	1.46
22881	0.077746237	-2.10
26272	0.077786832	2.53
23181	0.077789068	2.13
90462	0.077789372	-1.87
2525	0.077791879	1.48
79628	0.077792091	1.30
57162	0.077800498	2.78
1992	0.077826809	2.86
317762	0.077827903	1.68
84079	0.07787618	2.75
26005	0.077916819	1.82
7043	0.077927223	1.16
7504	0.077972668	4.47
377677	0.077980716	2.14
55653	0.077990273	2.12
29966	0.077993923	1.66
51719	0.078003768	1.93
100130837	0.078010507	-1.60
NA	0.078012537	-1.28
733	0.078047437	-1.26
55626	0.078061681	1.27
64374	0.078080265	-2.10
140612	0.078082317	-1.75
51199	0.078091154	1.74
204	0.07810163	-2.35
9373	0.078105183	-2.49
100129488	0.078106879	1.19
5861	0.078107068	-1.30
3662	0.078120455	-1.22
80816	0.078127699	-1.27
5562	0.078129262	2.28
NA	0.078131136	-1.63
5095	0.078139909	-1.12
122664	0.078191011	1.39
56666	0.078196305	-2.30
2012	0.078207488	1.84
10611	0.078210327	1.72
5205	0.078258899	2.40
NA	0.078302605	1.20
NA	0.078327433	1.17
284654	0.078345611	-1.36
NA	0.078358421	1.18
56125	0.078394913	-1.65
NA	0.078404398	-1.23
3700	0.078413801	-1.24
29984	0.078462415	2.25
200958	0.078463637	1.30
NA	0.078477459	-1.20
166379	0.078509515	-1.67
NA	0.0785222	-1.15
89797	0.078527695	3.12
7773	0.078534392	1.51
96610	0.078555293	1.44
NA	0.078574996	1.37
50835	0.078577813	-1.14
113174	0.078588923	1.74
6904	0.078610999	-1.28
55216	0.07862531	1.29
285778	0.078630252	1.25
NA	0.078663121	1.21
NA	0.078693171	1.29
163126	0.078707074	2.39
4609	0.078718312	2.08
283481	0.078724286	-1.36
138255	0.078750521	1.30
54714	0.078801382	-1.30
9330	0.078831695	-1.15
9204	0.078871789	-1.24
1122	0.078898292	1.20
NA	0.078963636	-1.71
440934	0.07896535	-1.19
90411	0.078965615	-1.60
283693	0.078975561	-1.20
54742	0.078989213	3.94
57412	0.078997609	-8.34
1131	0.079008993	-2.99
NA	0.079016669	-1.15
NA	0.079023048	1.86
NA	0.079035684	-1.17
NA	0.079046194	1.56
388553	0.079046753	-1.34
100271832	0.079077166	-1.20
9252	0.07908311	2.82
6518	0.07910375	2.07
9618	0.079150789	2.43
NA	0.079180477	1.21
22795	0.079193155	1.27
NA	0.079215034	-1.32
NA	0.079224577	-1.22
NA	0.079253121	1.29
4863	0.079277147	1.21
NA	0.079319548	1.14
100129461	0.079343801	-2.30
23461	0.079354731	1.26
NA	0.079394476	1.16
57669	0.0794	-1.33
8725	0.079438189	2.35
84902	0.079489691	1.30
NA	0.079505313	-1.49
117854	0.079505619	1.67
56000	0.079515524	-1.25
85377	0.079530307	1.92
5798	0.079532536	-1.26
NA	0.079537707	1.25
NA	0.079578181	1.47
10914	0.079597762	1.72
220388	0.079634461	-1.31
3679	0.079701205	-2.05
1528	0.079705053	1.79
NA	0.079729524	-1.30
6389	0.079729713	1.72
NA	0.079767446	1.72
84289	0.079769541	-1.32
10426	0.079805836	3.23
NA	0.079826013	1.21
387263	0.079832487	-1.94
9747	0.07983919	1.47
460	0.07987372	-1.13
1106	0.079897234	1.22
146434	0.079936533	-2.97
2938	0.07994557	1.38
9200	0.079966699	-1.68
83416	0.080005931	1.15
6319	0.080012296	-1.81
NA	0.080032847	-1.23
56904	0.080058124	2.13
550643	0.080065668	-1.62
28970	0.080101467	2.46
NA	0.080122529	-1.17
8467	0.080136008	-1.73
256643	0.080147135	1.83
221656	0.080178324	1.22
10329	0.080187514	-1.84
NA	0.080202775	-1.15
7257	0.080212477	-1.70
114609	0.080222965	-1.57
4005	0.080231076	2.15
8339	0.080284196	-1.57
84159	0.080289384	-1.23
122953	0.080291517	1.32
440952	0.080307301	-1.37
NA	0.080323503	-1.19
NA	0.080344075	3.13
NA	0.080362727	1.29
323	0.080385286	-1.18
55831	0.080388665	-1.72
8828	0.080486254	-2.28
55705	0.080505098	1.31
57554	0.08051115	1.46
10857	0.08051224	-1.66
3691	0.080523204	-1.28
1303	0.080526639	4.36
64854	0.080541757	1.25
NA	0.08060497	1.23
8754	0.080616496	1.29
NA	0.080624737	1.19
23113	0.080634842	-1.72
NA	0.080673482	-1.76
376693	0.080675588	-1.31
285780	0.080687106	1.17
NA	0.080705291	-1.28
NA	0.080709531	-2.50
NA	0.080713055	-1.17
123096	0.080713471	1.98
5194	0.080738767	1.21
100270804	0.080738878	-1.32
130827	0.080752814	1.33
NA	0.080766434	1.31
NA	0.080784211	-1.22
114327	0.080790899	-1.29
NA	0.080804756	1.20
NA	0.0808248	-2.05
1643	0.080855302	1.95
133522	0.080855572	1.47
NA	0.080860525	1.20
NA	0.080877446	1.16
55784	0.080911857	1.28
23336	0.080912838	-2.76
NA	0.080913728	-1.23
8942	0.080917062	-5.34
55269	0.080929637	-1.40
158960	0.080941018	-2.50
51134	0.080941513	1.32
2200	0.08095174	-16.36
23475	0.08098101	-21.65
64753	0.081032732	1.24
7053	0.081086979	-1.34
55132	0.081107276	1.33
9331	0.081140116	-1.21
56899	0.081141494	-1.17
55863	0.081143764	1.60
NA	0.081162306	-1.17
51716	0.081182943	-1.26
5155	0.081202726	-1.31
NA	0.081212336	-1.15
115362	0.081218152	1.21
3976	0.081244466	2.27
NA	0.081248234	1.14
84233	0.081253626	1.61
5887	0.081314524	1.44
3953	0.081341954	-3.73
463	0.081355639	1.69
79628	0.081365611	3.28
554279	0.081392716	-1.24
8518	0.081401505	1.61
8547	0.081404066	-1.27
55183	0.081411932	1.24
4636	0.081413176	-1.65
NA	0.081415617	-1.17
399875	0.08141747	1.16
2072	0.081425058	-1.53
NA	0.081437107	-1.22
1557	0.081469718	1.17
9073	0.081507089	-1.36
10974	0.081514377	7.37
163486	0.081540718	1.16
8929	0.081617754	-1.24
23405	0.081635164	2.93
51082	0.081685827	-1.63
1978	0.081686701	1.63
90203	0.081712042	-1.72
7010	0.081725981	-1.36
NA	0.081782838	-1.19
5052	0.081790613	-1.33
50717	0.081823597	-1.18
64856	0.081833827	-1.15
6428	0.081846984	-1.68
388722	0.081849275	-1.74
387882	0.081859674	3.52
2525	0.081867326	2.39
NA	0.081889619	1.18
10518	0.081891977	-2.06
282969	0.081892053	4.18
83873	0.081936596	-1.24
6910	0.081940652	-1.21
NA	0.08197783	-1.30
79685	0.081998146	1.91
NA	0.08201316	1.45
22926	0.082025285	-1.73
340591	0.08203482	1.69
23761	0.082055744	1.95
149345	0.082060966	-1.71
29984	0.082074624	5.08
388228	0.082079716	1.35
NA	0.082140661	-1.24
NA	0.082150572	-1.22
5791	0.082163953	1.23
50628	0.082185832	1.88
3236	0.082192433	1.63
NA	0.082240588	2.48
25840	0.082242765	-1.60
5286	0.082255448	1.96
494513	0.082295579	-1.44
57724	0.082297263	-1.28
NA	0.082333398	2.76
9329	0.082380094	1.71
NA	0.08239772	-1.21
9378	0.082404647	-1.21
256586	0.082406278	1.65
117584	0.082409015	1.75
9181	0.082415757	-1.45
2187	0.082432197	1.63
NA	0.082445963	2.37
55256	0.082454022	1.86
7084	0.082460447	-1.79
200933	0.082513456	1.68
53344	0.082518625	-1.45
2934	0.082532532	1.27
145508	0.082535866	1.57
467	0.082542957	1.91
1501	0.082565661	-1.19
2993	0.082578872	-1.24
2859	0.082584468	-1.46
NA	0.082595439	-1.20
NA	0.082616776	1.22
196074	0.082636971	1.15
2308	0.082648747	-1.16
NA	0.08265453	1.27
9958	0.082704996	-2.42
NA	0.082711556	1.19
2115	0.082711591	-1.56
NA	0.08277205	-1.20
4267	0.082796097	-1.68
5590	0.082839029	4.83
23321	0.082850533	1.20
NA	0.082866112	-1.74
NA	0.082884282	-1.25
117608	0.082891478	1.62
4163	0.082943338	2.32
4707	0.082948688	1.51
65078	0.08295663	5.23
7076	0.082958346	-1.59
494150	0.082969998	-1.26
648691	0.082981825	-1.20
10178	0.082998342	-1.24
9379	0.08300649	-1.63
440552	0.083008018	1.49
81573	0.083025791	1.51
NA	0.08304459	-1.56
10345	0.083058809	1.20
80184	0.083064479	-1.25
255057	0.083072716	-1.27
148103	0.083073096	1.83
9026	0.083117101	2.27
81844	0.083187333	2.08
5140	0.083227432	-1.19
5356	0.083239111	-1.72
NA	0.083243724	1.99
138804	0.083249276	-1.28
10863	0.083258763	-1.14
441168	0.083262576	5.52
3717	0.083284279	1.88
3251	0.083293012	1.21
645513	0.08331304	-1.30
25789	0.083331022	-1.59
7019	0.083333693	1.90
383	0.083337425	1.40
NA	0.083349329	-1.11
81493	0.083369202	-2.30
NA	0.083378906	2.15
11027	0.083392931	1.20
NA	0.083400951	1.70
8828	0.083405059	-1.33
120	0.08340969	-1.99
128674	0.083411354	-1.20
NA	0.08341312	1.12
2260	0.08345213	-5.30
63934	0.083454664	1.16
NA	0.083478149	-1.20
NA	0.083519032	-1.32
NA	0.08352152	-1.26
7039	0.083532796	2.98
8754	0.083532906	2.25
146542	0.083534989	-1.75
7345	0.083539571	20.27
55794	0.083542672	-1.27
160365	0.083555599	-1.18
23426	0.083568774	1.19
22902	0.083568878	1.38
NA	0.083584217	-1.15
388722	0.083617741	-1.73
10082	0.083624987	-1.47
NA	0.083645595	1.18
NA	0.083651027	-1.30
3321	0.083694272	1.32
NA	0.083721714	1.42
171568	0.083740444	1.25
NA	0.083743294	1.34
8876	0.083752689	1.15
4170	0.083756153	-1.79
84247	0.083763899	-1.65
11170	0.08378272	-1.26
286097	0.083789914	1.12
NA	0.083790399	1.34
51533	0.083792412	-1.36
5613	0.083821386	1.92
NA	0.08383655	4.80
5586	0.083838885	1.68
NA	0.083848159	1.27
7536	0.083850953	1.45
25852	0.083862826	1.89
NA	0.083894587	1.78
23040	0.08391274	1.20
9368	0.083949501	2.24
284800	0.083950052	-1.19
NA	0.083956997	2.15
2651	0.08397851	-1.55
4267	0.084011226	-1.79
55450	0.084029674	6.39
114991	0.084036402	2.06
NA	0.084057056	-1.27
135293	0.084088604	4.08
130557	0.084088914	-2.19
NA	0.08409619	1.67
NA	0.084121346	1.31
NA	0.084177765	-1.40
NA	0.084186277	1.38
3228	0.08422236	-1.25
6328	0.084312515	1.39
9555	0.084347018	-3.16
84937	0.084408917	-1.76
347732	0.084420769	-1.53
51332	0.084424034	-1.40
NA	0.084429774	-1.30
257106	0.084449067	-1.29
NA	0.084449509	-1.29
54894	0.084456138	3.43
NA	0.084456379	-1.31
10947	0.084459392	1.70
51117	0.084460679	1.80
23013	0.084464346	1.26
NA	0.084509555	-1.22
7227	0.084589386	-2.89
NA	0.084594682	1.16
8749	0.084712026	1.32
11123	0.084713372	-1.30
NA	0.084722342	-1.27
151009	0.084737238	2.33
64327	0.084737461	1.98
NA	0.084774284	1.23
9517	0.084780484	1.43
6515	0.084792779	-5.86
NA	0.084812102	1.21
4647	0.08483132	-1.40
NA	0.084860536	2.17
57604	0.084862495	-1.54
NA	0.084887667	-1.12
388666	0.084901402	1.86
NA	0.084906973	1.27
2561	0.084933444	1.18
728743	0.084948491	-1.30
152206	0.084950116	1.15
25836	0.084962887	2.25
NA	0.085011598	-1.20
22808	0.085053506	-1.95
162073	0.085072278	-1.35
NA	0.085088392	1.21
5836	0.085099464	2.15
6461	0.085112527	-1.95
8940	0.085146271	1.61
6286	0.085158348	6.97
100131581	0.085163111	-1.30
6594	0.085192304	-8.03
NA	0.085235751	1.45
8986	0.085249643	-1.29
84203	0.085266857	-1.33
NA	0.085280328	1.25
117144	0.085289581	-1.74
3320	0.085295637	1.39
NA	0.085304195	-1.32
55252	0.085304331	-1.28
NA	0.085315413	1.23
8828	0.085412616	-2.42
3070	0.085421205	1.71
699	0.085445805	1.17
284306	0.085476591	-1.48
NA	0.085550698	1.12
54658	0.085551273	-1.23
NA	0.085562884	-1.16
NA	0.085564095	-1.43
1984	0.085585412	-1.62
NA	0.085599925	1.45
84295	0.085626303	-1.23
NA	0.085645018	1.21
23286	0.085647843	1.66
5782	0.085657549	1.22
23582	0.085668497	-1.69
120863	0.085684441	1.19
80144	0.085684796	1.31
9130	0.085698956	-1.69
23562	0.085713295	-1.28
NA	0.085720591	-1.98
NA	0.085721562	-1.20
1442	0.085737497	-1.30
NA	0.085764011	-1.17
NA	0.08584211	-1.31
7004	0.085871663	1.73
NA	0.085899989	1.24
7080	0.085922586	-1.90
891	0.085929895	1.70
728591	0.085933303	2.31
25809	0.085964646	-1.74
201931	0.085973218	-1.70
NA	0.085976074	2.98
3937	0.085990875	1.16
117579	0.086013072	-1.31
51279	0.086031089	-1.43
728978	0.086039459	2.46
140801	0.086047289	-1.31
NA	0.086048386	-1.23
10670	0.086068115	1.64
203076	0.086075164	-1.35
4862	0.08611275	-1.32
6357	0.086131629	1.20
23765	0.08613314	-2.00
9830	0.086138973	1.77
285422	0.086176406	-1.25
NA	0.086215631	1.68
10140	0.086236036	1.93
284611	0.086244081	-1.21
79745	0.086253618	2.40
120	0.086255273	-1.99
8826	0.08626958	-1.50
143684	0.086310463	1.24
NA	0.086315532	-2.38
54067	0.086329956	1.25
3077	0.086335103	-1.65
84852	0.086406369	-1.44
8828	0.086424866	-3.73
26469	0.086455333	1.24
NA	0.08645978	-1.42
160760	0.086460798	1.65
NA	0.086464919	-1.15
119548	0.086469023	1.23
2115	0.086473376	-1.48
NA	0.086479738	1.15
9709	0.08649121	-1.60
64231	0.086501847	-1.28
624	0.086508139	4.22
113444	0.08653748	1.22
161436	0.086550702	1.15
9529	0.086558253	1.74
135293	0.086568175	1.19
NA	0.086571675	-1.26
57476	0.086599592	-1.58
NA	0.086651302	1.22
6542	0.086661691	-1.30
79817	0.086676769	8.14
727957	0.086684914	3.24
9547	0.08669339	-1.86
NA	0.086695684	-1.16
55239	0.086704907	-1.32
81553	0.086726066	-2.44
26220	0.086733249	-1.33
81848	0.086747132	-1.68
257218	0.08676428	2.32
1314	0.086802264	-1.64
51599	0.086816016	3.22
146754	0.086842623	-1.73
9344	0.086862476	-1.74
55971	0.086879771	1.69
NA	0.086883862	1.28
6423	0.086899231	-2.41
3034	0.086906332	-1.13
161424	0.086907401	1.68
9126	0.086919061	-1.16
NA	0.086923377	-1.27
8330	0.086924072	-1.29
55644	0.086951531	-1.24
724102	0.087012673	1.18
2045	0.087021052	-1.13
3452	0.087022884	-1.20
NA	0.08703897	1.16
2736	0.087043523	-1.32
23234	0.087053838	-1.15
9743	0.087068768	2.17
2034	0.087078305	-1.52
9117	0.087086397	-1.30
8451	0.087093219	1.38
NA	0.08715196	-1.30
7545	0.08716516	1.20
231	0.087177856	-2.70
2185	0.087185052	1.64
5175	0.08719325	-1.21
80328	0.087212121	1.71
32	0.087234053	-1.40
NA	0.087248738	-1.27
339669	0.087257335	1.16
NA	0.087270438	-1.55
23305	0.087288866	1.27
8829	0.087305678	-1.33
NA	0.087308902	2.11
79789	0.087314419	1.94
NA	0.087321821	-1.24
118491	0.087331378	-1.22
5915	0.087345878	-3.88
56262	0.087347504	2.39
124989	0.087373277	-1.31
NA	0.087387177	1.21
9653	0.087411526	1.94
5663	0.087443387	-1.28
51088	0.087445808	1.30
10902	0.08745619	-1.16
NA	0.087461064	-1.57
401237	0.087485597	-1.29
4700	0.087486248	-1.64
58496	0.087510411	-1.28
100128977	0.087540328	-1.23
55718	0.087568163	-1.46
9014	0.087601159	-2.41
57325	0.087634991	-1.69
92521	0.087691095	2.41
5188	0.087692332	-1.99
NA	0.087700368	1.15
NA	0.087723213	-1.26
131377	0.087791962	-1.18
3558	0.087801238	-1.27
6711	0.087900504	1.18
152641	0.087915434	-1.32
NA	0.087920546	-1.23
91151	0.08792793	3.26
256051	0.087967724	-1.37
55471	0.087975289	1.56
113277	0.088011948	-1.14
285172	0.088017386	1.46
124245	0.08802576	-1.72
64593	0.088064749	-1.26
51806	0.088092945	-1.25
121551	0.088143106	2.28
NA	0.088163013	-1.15
55791	0.088172195	8.55
114804	0.088197712	-2.97
11056	0.088198548	1.90
4967	0.088199717	1.84
9048	0.088200114	3.74
83863	0.088215065	-1.28
51109	0.088230294	-1.21
9873	0.088248445	2.08
NA	0.088249054	1.14
283454	0.088253245	2.06
100216546	0.088268533	1.29
NA	0.088274352	-1.16
130507	0.088274679	-1.33
92370	0.088294038	-1.23
27181	0.088303683	-1.16
728868	0.088346453	1.31
2740	0.088350989	-1.23
84034	0.088376136	-1.31
81563	0.088407206	2.31
NA	0.088408894	-1.29
2196	0.088443314	6.04
23360	0.088452241	1.16
401074	0.088461397	1.37
3109	0.088480329	-2.20
NA	0.088493499	-1.13
54602	0.088501531	2.36
126731	0.088509031	-1.26
23213	0.088516301	-2.21
NA	0.088523757	-1.45
6356	0.08854962	1.17
440335	0.088555672	1.44
7057	0.0885913	1.69
8548	0.088607093	1.58
NA	0.088630978	3.69
4507	0.088632229	1.54
405	0.088655972	1.15
55331	0.088669373	2.02
23245	0.088687559	-1.94
2495	0.088714294	-1.55
NA	0.08874555	1.20
1588	0.088786346	1.17
NA	0.088789453	-1.17
199704	0.088834861	-3.29
1230	0.088837511	-2.03
328	0.088846677	-1.60
57406	0.088864573	-1.98
2012	0.088872978	2.24
4739	0.088873249	1.35
NA	0.088887373	1.32
8725	0.088902777	2.20
8826	0.088914326	-1.58
NA	0.08891659	-1.27
1787	0.088921134	-1.86
284459	0.088943359	3.35
114609	0.088946432	-1.74
199221	0.088970095	-1.61
6504	0.088991922	-1.18
6251	0.088992947	-1.99
NA	0.089034269	1.56
NA	0.089061483	1.23
388011	0.089061623	1.27
58505	0.089075865	-1.70
1984	0.089081999	-1.64
NA	0.0890871	-1.22
NA	0.089095957	-1.16
2037	0.089101606	2.03
54816	0.089131079	-1.73
2288	0.089149999	1.81
23786	0.089167032	-1.58
64283	0.089195211	1.93
NA	0.089219221	1.84
1773	0.089241895	-1.16
NA	0.089252385	-2.09
958	0.089295167	-1.19
257396	0.089331128	1.73
NA	0.089358414	-1.23
10407	0.089359416	-1.33
84498	0.089390186	-1.74
NA	0.089400226	-1.23
5305	0.089413409	-1.84
8497	0.089427445	-2.54
79741	0.089444672	-1.36
5096	0.089450852	1.64
149685	0.089455467	-1.33
54073	0.089459558	-1.32
339327	0.089483447	-1.17
84440	0.089489066	2.25
10443	0.08950935	-2.35
27068	0.089515614	2.17
202	0.089582166	2.00
27329	0.089590286	-1.19
NA	0.08959321	-1.22
1429	0.089596293	1.97
8835	0.089649278	4.32
85301	0.089665079	3.47
440346	0.089678512	-1.20
5295	0.089695451	-1.68
256329	0.08969921	-1.41
400655	0.089728733	-2.16
282763	0.089738548	-1.19
NA	0.089739356	1.17
132320	0.089775338	1.21
163131	0.089781537	1.20
55605	0.089788149	1.78
54069	0.089805045	1.69
NA	0.089807474	-1.35
9378	0.089837886	-1.20
NA	0.089842374	1.19
401474	0.08985321	3.09
60439	0.089894794	1.13
2595	0.089906223	1.41
79815	0.089913944	1.19
NA	0.089931359	2.08
NA	0.089952492	-1.20
649446	0.089953021	-2.06
170384	0.089979779	-2.50
NA	0.089985985	-1.36
NA	0.090010167	1.21
NA	0.090018984	-1.60
22874	0.090052129	1.31
54518	0.090064543	-1.31
54872	0.090097972	-2.10
338588	0.090099519	-1.32
NA	0.090106283	-1.20
NA	0.090119727	1.19
729680	0.090129787	5.93
4891	0.090135879	1.68
388948	0.090142746	-1.26
25805	0.090143124	-3.99
845	0.090239628	1.30
23285	0.090262769	2.12
NA	0.090282365	1.15
285827	0.090290703	-1.25
7469	0.090292973	1.89
57821	0.090308349	-1.14
NA	0.090317865	1.26
57669	0.090318386	5.08
NA	0.09036353	-1.17
NA	0.090402487	-1.21
2110	0.09040614	-2.11
NA	0.090414749	-1.77
10395	0.090424021	1.27
54718	0.090430311	-1.26
79959	0.090441382	2.01
80835	0.09044523	-1.22
4308	0.090455649	1.25
6183	0.090465689	1.60
NA	0.09052819	1.30
197257	0.090544398	-2.17
100129858	0.090561424	-1.24
9180	0.090604673	2.50
100129195	0.090607818	-1.69
NA	0.09061688	1.17
51350	0.090631169	1.28
8085	0.090635501	-1.20
3096	0.09065112	2.09
55785	0.090693742	1.18
NA	0.090698813	1.18
NA	0.090706038	-1.61
NA	0.090708364	1.20
5318	0.090739368	1.29
NA	0.090750815	-1.46
9229	0.09078255	-1.26
3691	0.090842806	4.07
54675	0.090856163	1.88
4916	0.090857734	-1.26
NA	0.090881014	-1.17
52	0.09089303	1.50
1040	0.090932769	4.14
NA	0.090995455	-1.17
NA	0.091044886	1.41
79759	0.091046026	-1.66
5608	0.091078921	-1.20
132321	0.091079398	1.22
79663	0.09108035	1.86
5411	0.09109162	1.71
894	0.09119828	6.98
11022	0.091224904	1.92
100132767	0.091239281	1.23
NA	0.091239481	1.74
90529	0.091250253	1.70
54112	0.091259704	1.19
9568	0.091267647	-1.44
7443	0.091313214	1.80
NA	0.091349751	-1.47
NA	0.091350974	-1.33
23133	0.091361877	1.82
23321	0.091364345	-1.27
80258	0.091384935	-2.75
10755	0.091385465	1.57
NA	0.091394168	1.33
7543	0.091444	-1.76
7776	0.091446582	1.16
9462	0.09145167	2.02
83696	0.091482419	-1.29
3161	0.091491468	1.15
NA	0.091498201	1.17
285172	0.091503847	1.83
152110	0.091507316	-1.60
1809	0.091516386	-11.88
127002	0.091549727	-1.28
6302	0.091561334	-1.67
NA	0.091564645	-1.38
NA	0.091582224	1.19
79930	0.09158288	-2.09
NA	0.091618404	-1.16
27330	0.091647672	-1.19
2643	0.091706648	4.84
20	0.091719482	1.35
NA	0.091722682	-1.18
7456	0.091749028	-2.90
NA	0.091810503	2.23
54831	0.091811673	-1.23
6847	0.091839069	1.26
NA	0.091841619	-1.51
32	0.091849857	-1.41
4673	0.091856139	1.93
114769	0.091866242	1.13
443	0.091905152	1.66
55277	0.091908243	-2.65
NA	0.091908823	-1.33
2737	0.091915343	-1.97
114984	0.091949597	-1.77
NA	0.091967365	-1.26
143686	0.091985749	-1.15
1993	0.091985752	19.63
7546	0.091993043	1.65
151393	0.091994311	-1.25
NA	0.092021547	-1.24
NA	0.092035645	-1.63
114915	0.092036227	1.76
NA	0.092041516	-1.24
285671	0.092049273	1.26
55274	0.092049421	1.65
NA	0.092051194	-1.40
1200	0.092058377	-1.41
8826	0.092061533	-1.75
8331	0.092066494	-1.74
9364	0.092069875	1.99
NA	0.092088207	-1.29
645355	0.092090222	1.20
NA	0.092103989	-1.30
80114	0.09214133	-1.23
3859	0.092149461	1.35
51535	0.092153637	-1.76
NA	0.09215659	1.20
284114	0.092170237	1.50
2257	0.092171963	-2.58
NA	0.09221884	-1.30
286183	0.092224841	-1.38
2038	0.092228577	-1.19
11216	0.092233147	1.59
84858	0.092241284	-1.36
7528	0.092245507	1.66
5533	0.092284422	-1.25
728192	0.092303514	-1.29
130888	0.092322641	-1.53
27161	0.092323379	2.27
10320	0.092348212	-1.39
9170	0.092368285	2.22
346547	0.092397513	-1.27
5994	0.092398245	1.93
1303	0.092398774	-1.12
5754	0.092410369	-1.58
3178	0.09249897	-1.63
57562	0.09250489	2.18
9530	0.092510949	1.83
NA	0.092521506	1.12
6891	0.092530566	1.68
64319	0.092585888	-1.74
NA	0.09260826	1.65
